Fecha de entrada,Fecha de salida,Nº noches,Gasto total (€),Nº personas,Reserva anticipada,Área de actucaravana
2024-09-11,2024-09-14,3,318,1,False,Balmaseda
2024-08-15,2024-08-18,3,192,5,True,Gautegiz Arteaga
2024-11-28,2024-12-05,7,784,1,True,Bermeo
2024-04-23,2024-04-24,1,103,6,False,Morella
2024-12-12,2024-12-18,6,312,2,True,Onda
2024-01-23,2024-01-30,7,602,5,False,Morella
2024-02-12,2024-02-15,3,147,1,False,Puebla de Sanabria
2024-09-22,2024-09-26,4,244,5,False,Morella
2024-09-23,2024-09-26,3,138,5,True,La Seu d'Urgell
2024-12-10,2024-12-16,6,516,6,True,Puebla de Sanabria
2024-01-21,2024-01-25,4,224,6,True,Frías
2024-11-19,2024-11-21,2,238,6,True,Gautegiz Arteaga
2024-07-18,2024-07-24,6,306,1,True,Lorca
2024-10-14,2024-10-17,3,321,6,False,Pobladura del Valle
2024-11-28,2024-12-05,7,357,2,False,Sopuerta
2024-06-22,2024-06-27,5,350,5,True,Baena
2024-02-11,2024-02-18,7,637,5,True,Frías
2024-04-04,2024-04-09,5,365,1,True,Frías
2024-08-13,2024-08-20,7,294,2,True,Baena
2024-03-07,2024-03-09,2,100,3,False,Baena
2024-08-29,2024-09-04,6,474,6,False,Balmaseda
2024-03-17,2024-03-21,4,420,1,False,Baena
2024-10-07,2024-10-10,3,279,1,True,Frías
2024-06-18,2024-06-23,5,250,2,False,Onda
2024-12-31,2025-01-03,3,156,6,False,Gautegiz Arteaga
2024-08-12,2024-08-14,2,122,6,True,Bermeo
2024-03-14,2024-03-16,2,96,6,False,Gautegiz Arteaga
2024-10-14,2024-10-15,1,66,4,True,Bermeo
2024-02-09,2024-02-13,4,324,1,True,La Seu d'Urgell
2024-08-01,2024-08-02,1,91,6,True,Sopuerta
2024-06-27,2024-07-01,4,368,1,False,Frías
2024-08-16,2024-08-22,6,666,3,False,Lorca
2024-11-01,2024-11-02,1,74,3,True,Onda
2024-07-23,2024-07-26,3,159,4,True,Lorca
2024-03-21,2024-03-22,1,74,4,False,Frías
2024-06-22,2024-06-28,6,528,2,True,Culla
2024-02-27,2024-03-03,5,580,4,True,Baena
2024-07-22,2024-07-27,5,390,2,True,Baena
2024-10-21,2024-10-23,2,144,5,False,La Seu d'Urgell
2024-12-06,2024-12-11,5,210,1,False,Frías
2024-07-18,2024-07-21,3,165,5,True,Baena
2024-08-02,2024-08-05,3,213,2,True,Morella
2024-02-19,2024-02-21,2,192,4,False,Puebla de Sanabria
2024-03-07,2024-03-10,3,360,4,False,Culla
2024-05-04,2024-05-08,4,240,4,True,Lorca
2024-08-22,2024-08-23,1,63,2,True,Gautegiz Arteaga
2024-04-03,2024-04-10,7,588,6,False,Onda
2024-04-24,2024-04-29,5,295,2,True,Onda
2024-05-16,2024-05-23,7,532,4,True,Balmaseda
2024-10-13,2024-10-19,6,336,6,True,Pobladura del Valle
2024-10-26,2024-10-30,4,456,3,True,La Seu d'Urgell
2024-12-15,2024-12-19,4,372,5,True,Puebla de Sanabria
2024-10-05,2024-10-08,3,273,4,True,Morella
2024-08-19,2024-08-22,3,171,6,True,Puebla de Sanabria
2024-02-24,2024-02-29,5,445,2,True,Gautegiz Arteaga
2024-05-19,2024-05-26,7,532,5,True,Morella
2024-03-07,2024-03-10,3,249,6,False,Pobladura del Valle
2024-03-07,2024-03-12,5,230,3,True,Gautegiz Arteaga
2024-08-29,2024-08-30,1,103,6,True,Bermeo
2024-11-13,2024-11-15,2,208,4,True,Balmaseda
2024-02-04,2024-02-10,6,450,4,False,Pobladura del Valle
2024-12-12,2024-12-18,6,720,4,True,Bermeo
2024-02-15,2024-02-21,6,594,6,False,Lorca
2024-06-15,2024-06-20,5,235,5,True,Morella
2024-10-19,2024-10-20,1,97,4,True,La Seu d'Urgell
2024-03-11,2024-03-16,5,330,4,True,Pobladura del Valle
2024-09-23,2024-09-24,1,107,2,False,Culla
2024-08-05,2024-08-09,4,244,5,False,La Seu d'Urgell
2024-08-01,2024-08-04,3,294,3,False,Culla
2024-04-09,2024-04-14,5,480,3,False,Onda
2024-11-06,2024-11-13,7,364,4,True,Sopuerta
2024-04-03,2024-04-06,3,357,1,False,Frías
2024-01-17,2024-01-24,7,630,4,False,Morella
2024-01-28,2024-01-30,2,212,5,True,Bermeo
2024-09-29,2024-10-02,3,189,4,False,Gautegiz Arteaga
2024-04-13,2024-04-20,7,805,5,True,Gautegiz Arteaga
2024-12-26,2025-01-01,6,390,3,True,Balmaseda
2024-06-24,2024-07-01,7,511,3,False,Baena
2024-05-16,2024-05-21,5,580,3,True,Culla
2024-07-25,2024-07-27,2,208,2,True,Pobladura del Valle
2024-01-31,2024-02-07,7,511,5,False,Pobladura del Valle
2024-08-06,2024-08-08,2,154,4,False,Culla
2024-05-01,2024-05-05,4,452,3,False,Bermeo
2024-06-26,2024-07-02,6,516,5,True,Gautegiz Arteaga
2024-05-26,2024-05-27,1,54,2,False,Puebla de Sanabria
2024-12-25,2024-12-30,5,205,1,True,Baena
2024-08-28,2024-08-29,1,104,6,False,Onda
2024-07-15,2024-07-21,6,594,1,True,Culla
2024-11-19,2024-11-24,5,510,2,False,Bermeo
2024-09-07,2024-09-10,3,264,3,True,Frías
2024-10-22,2024-10-25,3,201,1,False,Puebla de Sanabria
2024-10-30,2024-11-01,2,90,3,False,Baena
2024-10-21,2024-10-24,3,303,4,True,Morella
2024-12-12,2024-12-16,4,412,4,True,La Seu d'Urgell
2024-06-19,2024-06-26,7,392,4,True,Bermeo
2024-07-23,2024-07-27,4,172,3,True,Morella
2024-12-05,2024-12-10,5,305,1,True,Baena
2024-03-10,2024-03-14,4,472,6,False,Gautegiz Arteaga
2024-07-08,2024-07-15,7,553,1,False,Gautegiz Arteaga
2024-12-14,2024-12-18,4,176,4,False,La Seu d'Urgell
2024-12-18,2024-12-24,6,492,6,True,Balmaseda
2024-04-24,2024-04-27,3,120,1,True,Gautegiz Arteaga
2024-05-29,2024-05-31,2,124,4,True,Pobladura del Valle
2024-09-18,2024-09-24,6,528,1,False,Frías
2024-06-14,2024-06-17,3,261,2,True,Puebla de Sanabria
2024-02-18,2024-02-20,2,236,3,True,Culla
2024-11-09,2024-11-12,3,330,6,False,Balmaseda
2024-05-22,2024-05-27,5,575,6,False,Baena
2024-11-22,2024-11-25,3,297,1,True,La Seu d'Urgell
2024-05-07,2024-05-11,4,244,3,False,Onda
2024-07-22,2024-07-29,7,308,3,False,Morella
2024-12-12,2024-12-18,6,312,2,True,Puebla de Sanabria
2024-11-20,2024-11-25,5,360,6,False,Lorca
2024-05-18,2024-05-24,6,618,1,False,Gautegiz Arteaga
2024-03-29,2024-04-01,3,282,4,True,Frías
2024-04-24,2024-05-01,7,812,2,True,Puebla de Sanabria
2024-08-31,2024-09-05,5,580,5,True,Morella
2024-08-10,2024-08-14,4,356,3,True,Frías
2024-04-13,2024-04-19,6,468,1,False,Culla
2024-11-11,2024-11-16,5,375,6,False,La Seu d'Urgell
2024-11-16,2024-11-20,4,452,3,True,Lorca
2024-05-22,2024-05-23,1,106,2,False,Bermeo
2024-08-06,2024-08-12,6,384,3,False,Culla
2024-08-13,2024-08-17,4,336,4,True,Frías
2024-05-19,2024-05-25,6,312,4,True,Lorca
2024-08-10,2024-08-15,5,565,6,True,Puebla de Sanabria
2024-09-23,2024-09-30,7,749,6,True,Sopuerta
2024-04-28,2024-04-30,2,150,6,False,Morella
2024-09-09,2024-09-15,6,540,4,True,La Seu d'Urgell
2024-02-11,2024-02-16,5,340,2,True,Frías
2024-12-21,2024-12-22,1,40,2,False,Pobladura del Valle
2024-08-10,2024-08-14,4,460,2,False,Lorca
2024-04-26,2024-04-29,3,144,5,True,Frías
2024-06-14,2024-06-19,5,500,4,True,Culla
2024-02-27,2024-03-05,7,378,4,True,Frías
2024-10-24,2024-10-28,4,312,4,False,Balmaseda
2024-03-12,2024-03-18,6,246,4,True,Baena
2024-09-04,2024-09-05,1,44,6,False,La Seu d'Urgell
2024-04-11,2024-04-14,3,147,6,True,Gautegiz Arteaga
2024-10-16,2024-10-18,2,94,3,True,Onda
2024-03-02,2024-03-08,6,504,2,True,Baena
2024-08-28,2024-09-04,7,448,6,False,Lorca
2024-07-12,2024-07-13,1,64,1,False,Lorca
2024-01-06,2024-01-11,5,240,5,True,Gautegiz Arteaga
2024-05-10,2024-05-14,4,184,5,False,La Seu d'Urgell
2024-07-13,2024-07-14,1,104,1,False,Puebla de Sanabria
2024-11-06,2024-11-07,1,79,4,True,Frías
2024-06-23,2024-06-29,6,636,4,False,Sopuerta
2024-09-07,2024-09-09,2,192,1,False,Baena
2024-08-19,2024-08-23,4,268,6,False,Balmaseda
2024-04-09,2024-04-14,5,275,5,False,La Seu d'Urgell
2024-10-12,2024-10-18,6,546,4,True,Onda
2024-03-12,2024-03-18,6,258,2,False,La Seu d'Urgell
2024-08-27,2024-08-29,2,94,6,False,Balmaseda
2024-06-01,2024-06-08,7,686,2,True,Lorca
2024-01-29,2024-02-01,3,288,2,False,Gautegiz Arteaga
2024-11-19,2024-11-26,7,553,3,True,Puebla de Sanabria
2024-02-24,2024-02-28,4,180,6,True,Frías
2024-12-27,2024-12-28,1,86,3,True,Onda
2024-02-08,2024-02-10,2,174,1,True,Baena
2024-04-15,2024-04-21,6,660,1,True,La Seu d'Urgell
2024-07-30,2024-08-04,5,425,4,True,Morella
2024-02-28,2024-02-29,1,64,5,False,Gautegiz Arteaga
2024-09-06,2024-09-13,7,441,6,True,Puebla de Sanabria
2024-11-15,2024-11-20,5,205,3,False,Baena
2024-03-23,2024-03-26,3,348,2,False,Puebla de Sanabria
2024-10-15,2024-10-16,1,80,5,False,Morella
2024-08-11,2024-08-14,3,318,3,True,Pobladura del Valle
2024-10-21,2024-10-26,5,585,2,False,Bermeo
2024-03-23,2024-03-28,5,390,4,False,Baena
2024-01-10,2024-01-17,7,826,3,True,Frías
2024-11-14,2024-11-18,4,448,5,True,Sopuerta
2024-04-11,2024-04-15,4,180,5,True,Morella
2024-08-15,2024-08-19,4,288,4,False,Pobladura del Valle
2024-09-07,2024-09-09,2,122,2,True,La Seu d'Urgell
2024-12-15,2024-12-17,2,98,1,True,Culla
2024-07-12,2024-07-13,1,71,5,False,Culla
2024-01-03,2024-01-05,2,234,6,False,Onda
2024-01-06,2024-01-09,3,351,1,True,Bermeo
2024-07-07,2024-07-11,4,336,1,False,Morella
2024-09-16,2024-09-23,7,476,5,True,Culla
2024-01-31,2024-02-05,5,310,6,True,Balmaseda
2024-08-12,2024-08-15,3,318,4,True,La Seu d'Urgell
2024-12-25,2024-12-27,2,90,5,True,Onda
2024-05-16,2024-05-17,1,67,3,False,Morella
2024-11-25,2024-11-30,5,460,5,True,Balmaseda
2024-02-19,2024-02-26,7,392,3,False,Baena
2024-03-07,2024-03-08,1,43,2,False,La Seu d'Urgell
2024-10-05,2024-10-08,3,162,4,True,Balmaseda
2024-09-22,2024-09-25,3,135,6,True,Bermeo
2024-06-26,2024-06-27,1,86,2,True,Baena
2024-11-24,2024-11-29,5,580,3,True,Bermeo
2024-09-01,2024-09-06,5,520,6,False,Baena
2024-05-05,2024-05-11,6,258,5,True,Baena
2024-03-27,2024-04-01,5,510,4,True,Onda
2024-09-21,2024-09-23,2,80,5,True,Baena
2024-10-05,2024-10-12,7,798,3,True,Culla
2024-04-17,2024-04-19,2,194,5,True,Pobladura del Valle
2024-04-27,2024-04-29,2,128,6,False,Frías
2024-03-09,2024-03-15,6,288,6,True,Bermeo
2024-06-21,2024-06-27,6,558,6,True,La Seu d'Urgell
2024-07-11,2024-07-13,2,164,6,True,La Seu d'Urgell
2024-02-22,2024-02-26,4,368,3,False,Bermeo
2024-01-04,2024-01-10,6,660,5,True,Pobladura del Valle
2024-01-10,2024-01-14,4,172,4,True,Bermeo
2024-10-13,2024-10-20,7,497,3,True,Puebla de Sanabria
2024-06-15,2024-06-18,3,177,1,True,Bermeo
2024-09-11,2024-09-17,6,666,6,True,Baena
2024-02-26,2024-02-29,3,228,5,False,Morella
2024-05-23,2024-05-27,4,256,2,False,Culla
2024-10-05,2024-10-10,5,465,1,True,Onda
2024-07-02,2024-07-09,7,581,1,False,Puebla de Sanabria
2024-05-29,2024-06-05,7,420,1,False,Puebla de Sanabria
2024-05-10,2024-05-16,6,654,2,True,Gautegiz Arteaga
2024-08-15,2024-08-20,5,360,1,True,Puebla de Sanabria
2024-12-08,2024-12-13,5,410,5,True,Lorca
2024-08-30,2024-09-02,3,333,1,True,Balmaseda
2024-07-22,2024-07-25,3,336,4,True,Morella
2024-11-01,2024-11-02,1,40,2,False,Bermeo
2024-07-19,2024-07-25,6,540,5,False,Sopuerta
2024-03-07,2024-03-12,5,455,3,False,Bermeo
2024-12-22,2024-12-24,2,186,3,True,Balmaseda
2024-08-29,2024-09-02,4,472,2,False,Onda
2024-01-04,2024-01-09,5,600,4,False,Lorca
2024-08-06,2024-08-08,2,120,5,True,Culla
2024-07-30,2024-07-31,1,77,4,False,Lorca
2024-02-15,2024-02-21,6,582,5,True,Onda
2024-02-21,2024-02-24,3,333,3,False,Balmaseda
2024-12-24,2024-12-29,5,530,3,True,Gautegiz Arteaga
2024-09-22,2024-09-23,1,45,4,True,Baena
2024-10-07,2024-10-10,3,288,5,False,Frías
2024-10-02,2024-10-03,1,113,2,True,Bermeo
2024-09-30,2024-10-01,1,108,1,False,La Seu d'Urgell
2024-08-21,2024-08-22,1,79,1,True,Balmaseda
2024-10-29,2024-11-01,3,126,4,True,Onda
2024-11-07,2024-11-13,6,456,6,False,Bermeo
2024-12-20,2024-12-24,4,356,1,True,Sopuerta
2024-10-21,2024-10-23,2,118,4,False,Lorca
2024-11-04,2024-11-07,3,174,6,False,Bermeo
2024-12-29,2025-01-04,6,498,6,False,Bermeo
2024-01-08,2024-01-09,1,54,6,True,Frías
2024-02-10,2024-02-17,7,301,3,False,Baena
2024-03-22,2024-03-26,4,408,3,True,La Seu d'Urgell
2024-10-12,2024-10-18,6,414,4,True,La Seu d'Urgell
2024-07-19,2024-07-23,4,376,2,True,Onda
2024-12-27,2025-01-01,5,585,5,True,Pobladura del Valle
2024-09-08,2024-09-13,5,370,4,False,Frías
2024-01-31,2024-02-07,7,336,1,False,Onda
2024-04-19,2024-04-24,5,270,2,True,Lorca
2024-12-13,2024-12-20,7,777,6,False,Onda
2024-10-12,2024-10-14,2,138,6,False,Morella
2024-07-09,2024-07-16,7,644,4,False,Culla
2024-12-27,2024-12-31,4,460,3,True,Sopuerta
2024-12-04,2024-12-08,4,460,1,True,Balmaseda
2024-06-29,2024-07-03,4,472,1,True,Frías
2024-05-28,2024-05-31,3,246,2,False,Onda
2024-01-12,2024-01-15,3,294,4,False,Onda
2024-06-14,2024-06-16,2,112,4,True,Morella
2024-03-20,2024-03-27,7,700,3,False,Sopuerta
2024-01-18,2024-01-20,2,144,2,True,Culla
2024-10-27,2024-10-29,2,170,2,True,Gautegiz Arteaga
2024-01-17,2024-01-22,5,210,1,False,Gautegiz Arteaga
2024-03-30,2024-04-02,3,186,2,False,Onda
2024-06-01,2024-06-03,2,144,1,False,Bermeo
2024-01-09,2024-01-10,1,79,6,True,Morella
2024-02-20,2024-02-23,3,354,2,False,Baena
2024-11-24,2024-12-01,7,329,6,False,Morella
2024-02-04,2024-02-08,4,276,1,True,Pobladura del Valle
2024-02-01,2024-02-05,4,360,2,False,Lorca
2024-10-07,2024-10-14,7,665,1,False,Morella
2024-07-30,2024-08-06,7,364,3,True,Baena
2024-05-30,2024-05-31,1,91,6,False,Gautegiz Arteaga
2024-01-07,2024-01-12,5,235,3,True,Sopuerta
2024-08-31,2024-09-06,6,294,2,False,Bermeo
2024-04-07,2024-04-10,3,279,4,False,Balmaseda
2024-04-14,2024-04-19,5,500,1,True,Sopuerta
2024-12-28,2025-01-03,6,276,5,True,Puebla de Sanabria
2024-12-11,2024-12-13,2,128,6,False,Baena
2024-09-24,2024-10-01,7,637,2,True,Bermeo
2024-04-07,2024-04-08,1,43,2,True,Baena
2024-05-07,2024-05-10,3,153,1,True,Baena
2024-01-06,2024-01-07,1,86,1,False,Culla
2024-08-18,2024-08-25,7,336,6,True,Sopuerta
2024-11-29,2024-12-06,7,560,3,True,Lorca
2024-10-24,2024-10-27,3,189,2,True,Onda
2024-01-21,2024-01-27,6,318,5,False,Onda
2024-02-17,2024-02-20,3,132,3,False,Pobladura del Valle
2024-05-09,2024-05-10,1,114,3,False,Puebla de Sanabria
2024-11-14,2024-11-15,1,55,2,True,Lorca
2024-05-02,2024-05-03,1,51,3,True,Balmaseda
2024-01-31,2024-02-01,1,62,6,True,Culla
2024-02-27,2024-02-28,1,82,1,False,Balmaseda
2024-09-13,2024-09-20,7,700,4,False,Pobladura del Valle
2024-08-29,2024-08-30,1,54,2,False,Onda
2024-11-09,2024-11-15,6,630,6,False,Baena
2024-08-07,2024-08-12,5,525,5,True,Bermeo
2024-04-06,2024-04-13,7,406,1,True,Onda
2024-10-28,2024-11-03,6,354,5,False,Culla
2024-08-16,2024-08-19,3,330,2,False,Sopuerta
2024-01-30,2024-02-02,3,159,3,False,Onda
2024-12-30,2025-01-02,3,153,5,True,Pobladura del Valle
2024-09-06,2024-09-13,7,630,5,True,Bermeo
2024-02-25,2024-02-27,2,146,1,True,Baena
2024-11-28,2024-11-29,1,82,4,False,Morella
2024-05-30,2024-06-02,3,132,1,True,Baena
2024-12-09,2024-12-14,5,360,1,True,Lorca
2024-12-15,2024-12-18,3,240,5,False,Pobladura del Valle
2024-05-21,2024-05-26,5,215,3,False,Balmaseda
2024-08-21,2024-08-26,5,375,1,False,Morella
2024-10-03,2024-10-07,4,316,1,True,Culla
2024-12-12,2024-12-17,5,260,6,True,Onda
2024-03-29,2024-04-02,4,252,5,True,Sopuerta
2024-01-12,2024-01-15,3,135,3,False,Pobladura del Valle
2024-06-29,2024-07-03,4,424,5,False,Sopuerta
2024-11-16,2024-11-19,3,270,3,True,Puebla de Sanabria
2024-09-18,2024-09-24,6,360,5,True,Morella
2024-07-06,2024-07-11,5,595,2,False,Lorca
2024-03-16,2024-03-21,5,310,6,False,Culla
2024-04-12,2024-04-16,4,304,2,True,Onda
2024-06-23,2024-06-26,3,141,6,False,Onda
2024-04-04,2024-04-09,5,250,4,True,Sopuerta
2024-03-06,2024-03-09,3,303,2,True,Pobladura del Valle
2024-11-28,2024-12-05,7,476,4,False,Puebla de Sanabria
2024-12-31,2025-01-01,1,105,5,False,Culla
2024-06-08,2024-06-11,3,351,6,False,Culla
2024-05-25,2024-05-26,1,41,2,False,Puebla de Sanabria
2024-11-22,2024-11-28,6,438,2,False,Morella
2024-12-22,2024-12-24,2,206,3,False,Bermeo
2024-08-08,2024-08-15,7,322,3,True,Bermeo
2024-03-15,2024-03-22,7,784,3,True,Balmaseda
2024-02-13,2024-02-15,2,222,6,False,Onda
2024-01-21,2024-01-23,2,214,6,False,Puebla de Sanabria
2024-07-14,2024-07-17,3,225,2,True,Puebla de Sanabria
2024-03-29,2024-04-03,5,490,5,True,Baena
2024-03-06,2024-03-13,7,833,4,False,Morella
2024-03-04,2024-03-08,4,192,6,True,Baena
2024-02-24,2024-02-28,4,220,5,True,Morella
2024-01-13,2024-01-14,1,104,2,True,Pobladura del Valle
2024-04-12,2024-04-16,4,444,6,True,Culla
2024-08-15,2024-08-20,5,205,2,True,Frías
2024-03-03,2024-03-08,5,260,3,True,Lorca
2024-01-23,2024-01-26,3,288,3,True,Puebla de Sanabria
2024-11-27,2024-12-01,4,372,4,True,Culla
2024-06-15,2024-06-19,4,268,2,False,Balmaseda
2024-04-17,2024-04-22,5,380,6,False,Onda
2024-06-19,2024-06-25,6,504,4,True,Gautegiz Arteaga
2024-10-16,2024-10-21,5,415,1,True,Culla
2024-08-10,2024-08-12,2,218,1,False,Frías
2024-04-20,2024-04-27,7,595,2,True,Culla
2024-10-25,2024-10-28,3,249,5,False,Sopuerta
2024-10-27,2024-10-31,4,460,5,False,Pobladura del Valle
2024-05-21,2024-05-25,4,216,6,True,Pobladura del Valle
2024-06-11,2024-06-14,3,207,3,True,Morella
2024-08-25,2024-08-27,2,224,1,True,Frías
2024-04-10,2024-04-17,7,378,2,True,Onda
2024-12-07,2024-12-13,6,378,5,False,Morella
2024-01-24,2024-01-30,6,618,6,True,Bermeo
2024-12-17,2024-12-21,4,200,5,True,Puebla de Sanabria
2024-05-23,2024-05-25,2,160,2,True,Balmaseda
2024-08-15,2024-08-16,1,68,6,False,Culla
2024-08-08,2024-08-09,1,79,2,True,Frías
2024-05-25,2024-05-28,3,153,5,True,Frías
2024-08-02,2024-08-07,5,460,3,True,Baena
2024-09-18,2024-09-19,1,64,4,True,La Seu d'Urgell
2024-05-23,2024-05-28,5,550,5,False,Balmaseda
2024-05-09,2024-05-14,5,220,4,False,Onda
2024-04-18,2024-04-21,3,231,6,False,Culla
2024-02-07,2024-02-11,4,348,1,False,La Seu d'Urgell
2024-01-22,2024-01-25,3,123,4,False,Bermeo
2024-02-06,2024-02-07,1,56,2,False,Puebla de Sanabria
2024-10-05,2024-10-12,7,490,2,False,Bermeo
2024-06-27,2024-06-28,1,72,4,True,Bermeo
2024-10-31,2024-11-01,1,50,4,True,Frías
2024-06-15,2024-06-18,3,318,4,True,Bermeo
2024-02-15,2024-02-16,1,79,3,False,Pobladura del Valle
2024-07-02,2024-07-07,5,535,1,False,Sopuerta
2024-11-02,2024-11-06,4,204,1,False,Lorca
2024-02-25,2024-02-27,2,160,1,False,Culla
2024-11-11,2024-11-13,2,112,5,False,Culla
2024-02-09,2024-02-10,1,55,1,False,Culla
2024-10-12,2024-10-14,2,196,4,False,Puebla de Sanabria
2024-02-17,2024-02-24,7,308,3,True,La Seu d'Urgell
2024-08-09,2024-08-16,7,686,6,False,Sopuerta
2024-01-29,2024-02-02,4,332,2,True,Gautegiz Arteaga
2024-09-24,2024-10-01,7,742,4,True,Puebla de Sanabria
2024-11-12,2024-11-19,7,420,3,True,La Seu d'Urgell
2024-10-22,2024-10-23,1,100,5,False,Gautegiz Arteaga
2024-09-10,2024-09-11,1,79,1,False,Onda
2024-12-03,2024-12-09,6,324,3,False,La Seu d'Urgell
2024-06-26,2024-07-03,7,644,1,False,Puebla de Sanabria
2024-09-12,2024-09-14,2,210,6,False,Culla
